com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
21060,4,0,36,2022-06-19 15:30:00.000,,,2022-06-19 15:31:00.302,2022-06-19 15:30:00.242,36,1.3033633,27.45,1.4599998,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:31:00.000,c200d7da-f859-4f46-859d-21d4d97c0e8e,
60000,4,0,114,2022-06-20 13:26:00.000,,,2022-06-20 13:29:55.268,2022-06-20 13:26:30.674,114,1.1828645,70.97188,4.1999607,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:27:00.000,7582be4b-87d6-4cb9-8e1d-162eac91c82d,
9149,4,0,14,2022-06-19 17:19:00.000,,,2022-06-19 17:20:00.310,2022-06-19 17:20:00.310,14,1.1388888,10.42,0.57,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 17:20:00.000,2713cf2f-8975-4ea2-aa9c-b2bdc2a928de,
16620,4,0,24,2022-06-19 17:51:00.000,,,2022-06-19 17:53:05.083,2022-06-19 17:53:05.083,24,0.8333333,13.85,0.85,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:52:00.000,78f43fa5-4d5a-4576-85ed-2c28c753a687,
51147,4,0,91,2022-06-19 15:31:00.000,,,2022-06-19 15:34:51.919,2022-06-19 15:31:00.671,91,1.3697553,70.06,3.6599994,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:32:00.000,05ed8a72-31aa-4179-8c16-4ec5e3355917,
24822,4,0,38,2022-06-20 12:40:00.000,,,2022-06-20 12:43:53.258,2022-06-20 12:43:53.258,38,1.1388888,28.27,1.55,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 12:41:00.000,b55f9f3d-eb29-4a45-a21c-2c67539682c0,
10740,4,0,14,2022-06-19 17:20:00.000,,,2022-06-19 17:35:00.931,2022-06-19 17:20:01.765,14,0.9301304,9.99,0.5799999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 17:21:00.000,81b8b3ef-d283-41f8-be5f-192bd9d6df5a,
18831,4,0,35,2022-06-20 13:27:00.000,,,2022-06-20 13:29:55.349,2022-06-20 13:29:55.349,35,1.1666666,21.97,1.23,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:28:00.000,38951355-056a-4ac6-9c22-d3b80eee7e9b,
22353,4,0,34,2022-06-19 16:58:00.000,,,2022-06-19 17:00:21.899,2022-06-19 17:00:21.899,34,0.8888889,19.87,1.28,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 16:59:00.000,9a612bea-a502-46ae-b0e0-62e1ec3145ec,
60000,4,0,109,2022-06-18 00:08:00.000,,,2022-06-18 00:10:05.632,2022-06-18 00:08:27.848,109,1.1147656,66.88594,3.7705467,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-18 00:09:00.000,ba18a486-996c-4bb1-ab55-6836345abf1a,
13573,4,0,22,2022-06-19 15:32:00.000,,,2022-06-19 15:34:51.994,2022-06-19 15:34:51.994,22,1.2222222,16.59,0.9,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:33:00.000,b5a5a621-a5c3-457a-95ca-299f7f968abd,
9924,4,0,17,2022-06-20 13:28:00.000,,,2022-06-20 13:29:56.014,2022-06-20 13:29:56.014,17,1.0277778,10.2,0.64,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:29:00.000,4bf651f1-6491-4167-926f-605e9bb0525d,
20570,4,0,38,2022-06-19 17:00:00.000,,,2022-06-19 17:02:50.189,2022-06-19 17:02:50.189,38,1.1944444,24.57,1.35,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:01:00.000,9fa17161-f60b-49b6-86b6-13db3facc1a0,
16468,4,0,30,2022-06-19 15:33:00.000,,,2022-06-19 15:34:52.053,2022-06-19 15:34:52.053,30,1.4166665,23.33,1.21,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:34:00.000,a54f9434-6f81-4c5f-9d7a-b31e214aed5d,
18561,4,0,30,2022-06-19 17:01:00.000,,,2022-06-19 17:02:50.413,2022-06-19 17:02:50.413,30,0.94444454,17.53,1.14,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:02:00.000,5bf4c786-fac8-4a46-9ca5-54b418788c34,
16459,4,0,29,2022-06-20 13:29:00.000,,,2022-06-20 13:32:22.836,2022-06-20 13:29:56.210,29,1.0803688,17.78219,1.0200195,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:30:00.000,0aab2512-2aec-48b0-bddb-907cae80f239,
30908,4,0,50,2022-06-19 17:52:00.000,,,2022-06-19 17:53:05.543,2022-06-19 17:53:05.543,50,0.9722222,30.05,1.84,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:53:00.000,adaf43c0-fb30-403e-bc90-9a965c245a79,
41895,4,0,73,2022-06-20 12:41:00.000,,,2022-06-20 12:43:53.307,2022-06-20 12:43:53.307,73,1.3333334,55.86,2.93,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 12:42:00.000,4a7a2b25-8e25-4380-b2b9-4740e6f0f705,
5969,4,0,9,2022-06-19 17:02:00.000,,,2022-06-19 17:02:50.600,2022-06-19 17:02:50.600,9,0.8611111,5.14,0.32,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:03:00.000,ded1f1d5-286e-4ec5-8ff9-8bc57d8e8a15,
7230,4,0,14,2022-06-19 15:34:00.000,,,2022-06-19 15:34:59.180,2022-06-19 15:34:55.026,14,1.5171084,10.969998,0.56,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:35:00.000,acd60fc5-be54-4a53-a6bc-04b97c703a01,
19216,4,0,27,2022-06-19 17:03:00.000,,,2022-06-19 17:12:23.172,2022-06-19 17:12:23.172,27,0.8055556,15.48,1.09,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:04:00.000,44cd1ac6-4d69-451d-8a58-3039313c6bd3,
59841,4,0,108,2022-06-18 00:09:00.000,,,2022-06-18 00:10:05.797,2022-06-18 00:10:05.797,108,1.111111,66.49,3.72,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-18 00:10:00.000,d949381b-4842-4693-9918-53b059ec9d4f,
31932,4,0,57,2022-06-20 13:30:00.000,,,2022-06-20 13:32:23.171,2022-06-20 13:32:23.171,57,1.1111112,35.48,2.01,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:31:00.000,a7b93a5c-1047-4a63-912b-7e7df804f36e,
12039,4,0,16,2022-06-19 17:04:00.000,,,2022-06-19 17:12:23.300,2022-06-19 17:12:23.300,16,0.75,9.03,0.6,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:05:00.000,e74a34c3-54f6-4e8c-afb2-a7619b20bd55,
4716,4,0,7,2022-06-19 15:35:00.000,,,2022-06-19 15:36:45.472,2022-06-19 15:36:45.472,7,1.111111,5.24,0.29,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:36:00.000,ea8f43bd-995c-4b07-99fd-a8cea7887e52,
26170,4,0,52,2022-06-20 13:32:00.000,,,2022-06-20 13:32:37.561,2022-06-20 13:32:23.390,52,1.2706754,33.254375,1.8497852,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:33:00.000,6ee3138a-2094-410b-baf1-808c95c9dc5e,
29743,4,0,51,2022-06-19 17:10:00.000,,,2022-06-19 17:12:23.456,2022-06-19 17:12:23.456,51,1.0277778,30.57,1.89,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:11:00.000,d9b7d3ab-311b-4580-908d-83a533d6f437,
40702,4,0,71,2022-06-20 12:42:00.000,,,2022-06-20 12:43:53.368,2022-06-20 12:43:53.368,71,1.3333334,54.27,2.87,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 12:43:00.000,14dacd5e-738b-43d6-aa1e-cdb2037a72df,
30831,4,0,48,2022-06-19 15:36:00.000,,,2022-06-19 15:38:27.340,2022-06-19 15:36:45.545,48,1.1718724,36.13,1.96,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:37:00.000,ab3c159e-5991-4ca8-85a8-1e032d067ca5,
29116,4,0,54,2022-06-19 17:53:00.000,,,2022-06-19 17:55:00.088,2022-06-19 17:55:00.088,54,1.1388888,33.16,1.9,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:54:00.000,40f5ca57-bd56-4f08-b77c-aaf8e310e593,
27805,4,0,48,2022-06-19 17:14:00.000,,,2022-06-19 17:15:00.294,2022-06-19 17:15:00.294,48,1.0555556,29.35,1.73,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:15:00.000,ac9b7ab6-3fde-4b0f-b954-6f8d3db8ff01,
9272,4,0,16,2022-06-20 13:34:00.000,,,2022-06-20 13:34:28.256,2022-06-20 13:34:28.256,16,1.0277778,9.53,0.57,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:35:00.000,56265c5c-de5a-44c1-9039-4cfbd4dc20be,
22468,4,0,42,2022-06-20 12:43:00.000,,,2022-06-20 12:45:47.799,2022-06-20 12:43:53.423,42,1.4624771,32.86001,1.6899996,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 12:44:00.000,e8b0103a-4996-4d0f-9102-50db969dc2ad,
14902,4,0,26,2022-06-19 17:15:00.000,,,2022-06-19 17:16:36.644,2022-06-19 17:16:36.644,26,1.0555556,15.73,0.91,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:16:00.000,6274171a-17ee-4c38-a0d5-65df4e0a4ea0,
56718,4,0,102,2022-06-18 00:10:00.000,,,2022-06-18 00:12:15.993,2022-06-18 00:10:06.310,102,1.1148779,63.23375,3.560215,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-18 00:11:00.000,7720737f-fb4e-413d-ba74-4a50698e7785,
25023,4,0,43,2022-06-19 15:37:00.000,,,2022-06-19 15:38:27.409,2022-06-19 15:38:27.409,43,1.3055556,32.67,1.73,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:38:00.000,8ac140d6-1cc6-471f-8386-412d753d2757,
2315,4,0,4,2022-06-19 17:16:00.000,,,2022-06-19 17:16:36.842,2022-06-19 17:16:36.842,4,1.0277778,2.38,0.16,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:17:00.000,7b223fde-d30e-445d-8345-9c6a7030b9e2,
23060,4,0,38,2022-06-20 13:38:00.000,,,2022-06-20 13:39:00.434,2022-06-20 13:39:00.434,38,1.0,23.06,1.36,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:39:00.000,992f5fb1-a0fb-4b4f-acc7-3bdd652b78e8,
20534,4,0,37,2022-06-20 12:44:00.000,,,2022-06-20 12:45:47.851,2022-06-20 12:45:47.851,37,1.3888888,28.52,1.49,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 12:45:00.000,507969b5-9406-46f6-957f-240c598ca9e0,
14614,4,0,25,2022-06-19 17:17:00.000,,,2022-06-19 17:18:37.153,2022-06-19 17:18:37.153,25,1.0277778,15.02,0.94,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:18:00.000,6fdfcf99-b666-45c0-b03d-16dbbdc2d7cb,
20576,4,0,34,2022-06-19 15:38:00.000,,,2022-06-19 15:38:27.488,2022-06-19 15:38:27.488,34,1.25,25.72,1.37,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:39:00.000,1bb94537-fc0c-4b33-bd73-505eef0a42e3,
10080,4,0,20,2022-06-20 13:39:00.000,,,2022-06-20 13:40:12.838,2022-06-20 13:40:12.838,20,1.2777778,12.88,0.73,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:40:00.000,6ce06fd7-7eac-4a39-af5b-6a729b32fd8c,
51457,4,0,91,2022-06-20 18:50:00.000,,,2022-06-20 18:51:46.068,2022-06-20 18:51:46.068,91,1.3611112,70.04,3.67,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 18:51:00.000,26a90cc3-edb7-4166-a11b-9977c4f61853,
57230,4,0,102,2022-06-19 17:54:00.000,,,2022-06-19 17:55:00.183,2022-06-19 17:55:00.183,102,1.0833334,62.0,3.6,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:55:00.000,e8d431d3-d14f-491a-950c-9b2e95d5e195,
56652,4,0,99,2022-06-20 12:45:00.000,,,2022-06-20 12:55:00.289,2022-06-20 12:45:47.902,99,1.3430927,76.08999,3.9799995,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 12:46:00.000,de7e9f1e-408b-4c45-8e3a-b106a8b7a46c,
33423,4,0,61,2022-06-20 18:51:00.000,,,2022-06-20 18:51:46.296,2022-06-20 18:51:46.296,61,1.4166667,47.35,2.44,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 18:52:00.000,122e006c-9be5-4ae7-a02c-7182614b4144,
21565,4,0,37,2022-06-19 15:39:00.000,,,2022-06-19 15:39:38.860,2022-06-19 15:39:21.666,37,1.3062359,28.17001,1.4899998,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-19 15:40:00.000,6e4675be-359f-4449-acad-5a76d8697759,
60000,4,0,105,2022-06-18 00:11:00.000,,,2022-06-18 00:12:16.279,2022-06-18 00:12:16.279,105,1.0575001,63.45,3.68,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-18 00:12:00.000,332d4852-6f63-48f4-90a7-895918452643,
29794,4,0,52,2022-06-20 13:40:00.000,,,2022-06-20 13:40:52.692,2022-06-20 13:40:52.692,52,1.0555556,31.45,1.91,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:41:00.000,72910f13-a004-4a86-88b6-fb7299d074f2,
23533,4,0,34,2022-06-20 19:10:00.000,,,2022-06-20 19:10:39.862,2022-06-20 19:10:26.136,34,1.0580698,24.899998,1.3799999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 19:11:00.000,8129db99-b1dc-4966-aa0c-7d568790b781,
15265,4,0,26,2022-06-20 12:34:00.000,,,2022-06-20 12:34:59.803,2022-06-20 12:34:59.803,26,1.0277778,15.69,0.94,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 12:35:00.000,5257808f-16e9-45fc-bd13-f06a372e7b3b,
8863,4,0,15,2022-06-20 15:29:00.000,,,2022-06-20 15:32:30.300,2022-06-20 15:32:30.300,15,1.0277778,9.11,0.56,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 15:30:00.000,265980e7-3537-4473-a15b-ccfad3dac71d,
14431,4,0,23,2022-06-20 19:11:00.000,,,2022-06-20 19:11:10.891,2022-06-20 19:11:01.840,23,1.1890324,17.16,0.9400002,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 19:12:00.000,7af4304f-99f1-4fb5-b187-ff50483b3803,
24370,4,0,41,2022-06-20 13:41:00.000,,,2022-06-20 13:42:16.805,2022-06-20 13:42:16.805,41,1.0,24.37,1.49,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:42:00.000,209b9244-0ada-479e-85b3-a1b0dbd233f1,
16985,4,0,31,2022-06-20 19:13:00.000,,,2022-06-20 19:13:20.568,2022-06-20 19:13:19.535,31,1.3923987,23.65,1.2700001,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 19:14:00.000,3a16c06f-a98f-4095-a5d1-6038f0477c82,
6183,4,0,10,2022-06-20 12:39:00.000,,,2022-06-20 12:41:15.821,2022-06-20 12:41:15.821,10,0.9444444,5.84,0.41,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 12:40:00.000,e97b57fe-5bdc-4f6f-9fd6-67d2a642c4ce,
11734,4,0,22,2022-06-19 17:55:00.000,,,2022-06-19 18:01:32.048,2022-06-19 18:01:32.048,22,1.1666666,13.69,0.82,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:56:00.000,a3d69626-bd8d-4d9c-b655-f96701590641,
6602,4,0,13,2022-06-20 15:30:00.000,,,2022-06-20 15:32:30.484,2022-06-20 15:32:30.484,13,1.2222222,8.07,0.43,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 15:31:00.000,838d22b6-c910-4df7-82f6-d50e8ff71df5,
8639,4,0,13,2022-06-20 19:15:00.000,,,2022-06-20 19:15:16.860,2022-06-20 19:15:16.365,13,1.0833334,9.360001,0.54,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 19:16:00.000,0412da90-0a62-4061-b4c1-0de1fa609eb5,
54906,4,0,93,2022-06-18 00:12:00.000,,,2022-06-18 00:12:59.479,2022-06-18 00:12:16.508,93,1.0163292,55.803436,3.3612695,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-18 00:13:00.000,33621fb2-7b9e-4e71-8102-c2fa0dd05a91,
2335,4,0,4,2022-06-20 13:42:00.000,,,2022-06-20 13:42:17.044,2022-06-20 13:42:17.044,4,1.0277778,2.4,0.13,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:43:00.000,27dd6274-d035-49a1-afc6-b03960fefc54,
16020,4,0,22,2022-06-20 12:40:00.000,,,2022-06-20 12:41:16.068,2022-06-20 12:41:16.068,22,0.7777778,12.46,0.83,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 12:41:00.000,050a7b99-9db0-4106-b9f0-cf569f8b61ff,
10037,4,0,16,2022-06-20 19:16:00.000,,,2022-06-20 19:28:02.255,2022-06-20 19:28:02.255,16,1.1666666,11.71,0.68,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 19:17:00.000,8db7666d-911b-4073-9e2d-f8356b406ef9,
47921,4,0,88,2022-06-20 15:32:00.000,,,2022-06-20 15:33:53.854,2022-06-20 15:32:30.605,88,1.132684,54.28,3.0300002,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 15:33:00.000,237d9e7b-51b4-41b5-a5e2-17f3a1386077,
44344,4,0,72,2022-06-20 18:39:00.000,,,2022-06-20 18:40:15.188,2022-06-20 18:39:04.324,72,0.9728302,43.14,2.55,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 18:40:00.000,b1fb80d7-7351-42a9-bd3c-3ce49681f7c3,
22529,4,0,37,2022-06-20 13:43:00.000,,,2022-06-20 13:45:28.342,2022-06-20 13:43:26.525,37,0.98643035,22.223438,1.3499415,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 13:44:00.000,bb2e685d-96bb-43a4-a80f-93839744bfe4,
44377,4,0,81,2022-06-20 12:41:00.000,,,2022-06-20 12:44:00.532,2022-06-20 12:41:16.205,81,1.1373111,50.470627,2.8998241,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 12:42:00.000,c2ed817e-126c-425b-ab12-9a4bc210cc02,
5854,4,0,10,2022-06-20 18:44:00.000,,,2022-06-20 18:45:11.664,2022-06-20 18:45:11.664,10,1.0555556,6.18,0.33,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 18:45:00.000,4cb1c443-5d54-4bd1-a17f-de084bec566a,
37197,4,0,67,2022-06-20 15:33:00.000,,,2022-06-20 15:33:54.075,2022-06-20 15:33:54.075,67,1.1111112,41.33,2.39,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 15:34:00.000,cc7f28ba-c632-4ba8-b090-06507a9bf307,
38377,4,0,66,2022-06-19 17:56:00.000,,,2022-06-19 18:01:32.326,2022-06-19 18:01:32.326,66,1.0555556,40.51,2.46,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:57:00.000,098dfb81-2d4b-4b80-aa5d-767a5962c829,
24396,4,0,39,2022-06-20 13:41:00.000,,,2022-06-20 13:51:14.264,2022-06-20 13:51:14.264,39,1.1944444,29.14,1.58,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 13:42:00.000,c44ffbba-565e-4ca8-ad0a-d815a4d0c32b,
58935,4,0,95,2022-06-20 18:46:00.000,,,2022-06-20 18:47:14.031,2022-06-20 18:46:17.705,95,0.9853795,58.07375,3.389883,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 18:47:00.000,1d0cc26d-7183-4afc-be16-407edb2c6ce7,
59429,4,0,103,2022-06-18 00:13:00.000,,,2022-06-18 00:14:59.736,2022-06-18 00:13:00.273,103,1.053254,62.59469,3.5701075,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-18 00:14:00.000,cb6bc175-8601-4e7b-8b59-398dad82f7e3,
45932,4,0,81,2022-06-20 12:42:00.000,,,2022-06-20 12:44:00.671,2022-06-20 12:44:00.671,81,1.0833334,49.76,2.96,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 12:43:00.000,0f614c2e-0df6-4688-8bdd-67afc212e31d,
17016,4,0,31,2022-06-20 15:34:00.000,,,2022-06-20 15:34:28.491,2022-06-20 15:34:28.491,31,1.1388888,19.38,1.11,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 15:35:00.000,9e78ab59-2a67-4840-a333-230d5b684786,
36656,4,0,68,2022-06-20 18:47:00.000,,,2022-06-20 18:48:57.591,2022-06-20 18:47:14.124,68,1.1553473,42.350937,2.3490038,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 18:48:00.000,472730a8-4319-4974-bfa2-d7c24c9d3e3f,
15000,4,0,22,2022-06-20 13:43:00.000,,,2022-06-20 13:51:14.318,2022-06-20 13:51:14.318,22,1.0833334,16.25,0.91,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 13:44:00.000,aaf3f3a9-6693-4217-9425-63d0ce4cd96f,
23150,4,0,39,2022-06-20 18:48:00.000,,,2022-06-20 18:48:57.941,2022-06-20 18:48:57.941,39,1.0,23.15,1.44,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 18:49:00.000,faef20dc-ebf3-47c4-958a-1716172fdfcc,
24652,4,0,50,2022-06-20 12:43:00.000,,,2022-06-20 12:44:00.752,2022-06-20 12:44:00.752,50,1.3333334,32.87,1.79,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 12:44:00.000,d8eb4a88-a89e-43c4-93a9-a0e01c65a1b8,
8708,4,0,15,2022-06-20 15:36:00.000,,,2022-06-20 15:37:10.484,2022-06-20 15:37:10.484,15,1.0277778,8.95,0.51,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 15:37:00.000,80c98bfd-5562-4264-9d9d-7b4e43fa8575,
8258,4,0,13,2022-06-20 18:49:00.000,,,2022-06-20 18:49:22.617,2022-06-20 18:49:22.617,13,0.91666675,7.57,0.49,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 18:50:00.000,9dfbdca0-d46b-4549-8218-8eda29740478,
4869,4,0,7,2022-06-20 13:45:00.000,,,2022-06-20 13:51:14.387,2022-06-20 13:51:14.387,7,1.0555556,5.14,0.3,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 13:46:00.000,602c444e-fddb-43fc-84d0-edaafd218ee7,
9335,4,0,13,2022-06-19 17:57:00.000,,,2022-06-19 18:01:32.636,2022-06-19 18:01:32.636,13,0.8055556,7.52,0.49,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-19 17:58:00.000,fff43387-5732-47e9-a4b5-29bc70e6ed0c,
23434,4,0,44,2022-06-20 12:44:00.000,,,2022-06-20 12:50:37.903,2022-06-20 12:44:00.830,44,1.1962491,28.033129,1.5998437,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 12:45:00.000,a9447fd8-a7f3-4b49-9092-c2aca446265f,
27998,4,0,48,2022-06-20 18:50:00.000,,,2022-06-20 18:51:36.195,2022-06-20 18:50:23.140,48,1.0514694,29.44,1.61,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 18:51:00.000,73ba8191-e34f-4c24-9947-5b639ba5098f,
56593,4,0,100,2022-06-18 00:14:00.000,,,2022-06-18 00:14:59.876,2022-06-18 00:14:59.876,100,1.0833334,61.31,3.49,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-18 00:15:00.000,a7eadc92-9c4f-4b6a-8fa3-2cfa23092365,
5215,4,0,10,2022-06-20 15:39:00.000,,,2022-06-20 15:49:43.973,2022-06-20 15:49:43.973,10,1.1944444,6.23,0.33,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 15:40:00.000,7b470747-7fab-412b-acbb-2742cb430ba3,
7054,4,0,11,2022-06-20 13:48:00.000,,,2022-06-20 13:51:14.469,2022-06-20 13:51:14.469,11,1.1666666,8.23,0.45,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 13:49:00.000,25ff934d-bfb0-4c20-a136-1fe126c1370b,
32759,4,4,78,2022-06-20 18:51:00.000,,,2022-06-20 18:52:00.482,2022-06-20 18:51:36.598,82,1.9604505,64.22375,3.2901757,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 18:52:00.000,a1be8da4-4681-4fe2-83e5-d44210305340,
53340,4,0,96,2022-06-20 12:45:00.000,,,2022-06-20 12:50:38.226,2022-06-20 12:50:38.226,96,1.1666666,62.23,3.42,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 12:46:00.000,52c6f442-eefa-4dc5-97b2-2f416ffa911d,
41545,4,0,77,2022-06-20 15:40:00.000,,,2022-06-20 15:49:44.139,2022-06-20 15:49:44.139,77,1.1666666,48.47,2.69,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 15:41:00.000,cbc600aa-5153-41df-b402-3f31830397f0,
10965,4,0,19,2022-06-20 19:05:00.000,,,2022-06-20 19:09:09.473,2022-06-20 19:09:09.473,19,1.0277778,11.27,0.79,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-06-20 19:06:00.000,017b0584-2ff0-4707-bc89-8adbaf6208d3,
14196,4,0,28,2022-06-20 13:51:00.000,,,2022-06-20 13:53:20.206,2022-06-20 13:51:14.521,28,1.5609878,22.159998,1.1300001,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-06-20 13:52:00.000,5a4cf7b4-639f-4658-bdbc-2cf1e4946473,
